CLOCK,# SC,# SFO,ST_SIZE (KB),ST_COST ($),NET-IN (KB),NET-OUT (KB),NET-CLOUD (KB),NET-IN_COST ($),NET-OUT_COST ($),NET-CLOUD_COST ($),NET_COST ($)
3000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3060,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3120,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3180,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3240,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3300,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3360,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3420,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3480,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3540,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3600,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3660,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3720,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3780,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3840,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3900,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
3960,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4020,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4080,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4140,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4200,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4260,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4320,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4380,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4440,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4500,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4560,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4620,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4680,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4740,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4800,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4860,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4920,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
4980,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5040,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5100,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5160,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5220,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5280,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5340,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5460,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5520,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5580,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5640,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5700,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5760,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5820,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5880,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5940,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6060,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6120,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6180,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6240,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6300,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6360,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6420,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6480,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6540,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6600,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6660,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6720,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6780,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6840,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6900,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6960,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
7020,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
7080,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7140,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7200,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7260,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7320,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7380,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7440,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7500,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7560,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7620,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7680,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7740,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7800,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7860,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7920,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
7980,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8040,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8100,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8160,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8220,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8280,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8340,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8400,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8460,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8520,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8580,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8640,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8700,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8760,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8820,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8880,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
8940,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9000,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9060,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9120,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9180,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9240,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9300,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9360,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9420,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9480,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9540,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9600,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9660,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9720,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9780,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9840,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9900,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
9960,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10020,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10080,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10140,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10200,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10260,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10320,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10380,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10440,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10500,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0
10560,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0
10620,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0
10680,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0
10740,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0
10800,1,4,0,0,0,0,0,0.0,0.0,0.0,0.0
10860,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
10920,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
10980,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11040,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11100,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11160,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11220,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11280,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11340,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11400,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11460,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11520,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11580,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11640,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11700,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11760,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11820,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11880,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
11940,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12000,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12060,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12120,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12180,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12240,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12300,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12360,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12420,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12480,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12540,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12600,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12660,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12720,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12780,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12840,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12900,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
12960,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13020,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13080,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13140,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13200,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13260,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13320,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13380,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13440,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13500,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13560,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13620,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13680,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13740,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13800,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13860,1,5,0,0,0,0,0,0.0,0.0,0.0,0.0
13920,1,5,52428800,240.0,0,0,104857600,0.0,0.0,1.0,1.0
13980,1,5,52428800,540.0,0,0,104857600,0.0,0.0,1.0,1.0
14040,1,5,52428800,840.0,0,0,104857600,0.0,0.0,1.0,1.0
14100,1,5,52428800,1140.0,0,0,104857600,0.0,0.0,1.0,1.0
14160,1,5,52428800,1440.0,0,0,104857600,0.0,0.0,1.0,1.0
14220,1,5,52428800,1740.0,0,0,104857600,0.0,0.0,1.0,1.0
14280,1,5,52428800,2040.0,0,0,104857600,0.0,0.0,1.0,1.0
14340,1,5,52428800,2340.0,0,0,104857600,0.0,0.0,1.0,1.0
14400,1,5,52428800,2640.0,0,0,104857600,0.0,0.0,1.0,1.0
14460,1,5,52428800,2940.0,0,0,104857600,0.0,0.0,1.0,1.0
14520,1,5,52428800,3240.0,0,0,104857600,0.0,0.0,1.0,1.0
14580,1,5,52428800,3540.0,0,0,104857600,0.0,0.0,1.0,1.0
14640,1,5,52428800,3840.0,0,0,104857600,0.0,0.0,1.0,1.0
14700,1,5,52428800,4140.0,0,0,104857600,0.0,0.0,1.0,1.0
14760,1,5,52428800,4440.0,0,0,104857600,0.0,0.0,1.0,1.0
14820,1,5,52428800,4740.0,0,0,104857600,0.0,0.0,1.0,1.0
14880,1,5,52428800,5040.0,0,0,104857600,0.0,0.0,1.0,1.0
14940,1,5,52428800,5340.0,0,0,104857600,0.0,0.0,1.0,1.0
15000,1,5,52428800,5640.0,0,0,104857600,0.0,0.0,1.0,1.0
15060,1,5,52428800,5940.0,0,0,104857600,0.0,0.0,1.0,1.0
15120,1,5,52428800,6240.0,0,0,104857600,0.0,0.0,1.0,1.0
15180,1,5,52428800,6540.0,0,0,104857600,0.0,0.0,1.0,1.0
15240,1,5,52428800,6840.0,0,0,104857600,0.0,0.0,1.0,1.0
15300,1,5,52428800,7140.0,0,0,104857600,0.0,0.0,1.0,1.0
15360,1,5,52428800,7440.0,0,0,104857600,0.0,0.0,1.0,1.0
15420,1,5,52428800,7740.0,0,0,104857600,0.0,0.0,1.0,1.0
15480,1,5,52428800,8040.0,0,0,104857600,0.0,0.0,1.0,1.0
15540,1,5,52428800,8340.0,0,0,104857600,0.0,0.0,1.0,1.0
15600,1,5,52428800,8640.0,0,0,104857600,0.0,0.0,1.0,1.0
15660,1,5,52428800,8940.0,0,0,104857600,0.0,0.0,1.0,1.0
15720,1,5,52428800,9240.0,0,0,104857600,0.0,0.0,1.0,1.0
15780,1,5,52428800,9540.0,0,0,104857600,0.0,0.0,1.0,1.0
15840,1,5,52428800,9840.0,0,0,104857600,0.0,0.0,1.0,1.0
15900,1,5,52428800,10140.0,0,0,104857600,0.0,0.0,1.0,1.0
15960,1,5,52428800,10440.0,0,0,104857600,0.0,0.0,1.0,1.0
16020,1,5,52428800,10740.0,0,0,104857600,0.0,0.0,1.0,1.0
16080,1,5,52428800,11040.0,0,0,104857600,0.0,0.0,1.0,1.0
16140,1,5,52428800,11340.0,0,0,104857600,0.0,0.0,1.0,1.0
16200,1,5,52428800,11640.0,0,0,104857600,0.0,0.0,1.0,1.0
16260,1,5,52428800,11940.0,0,0,104857600,0.0,0.0,1.0,1.0
16320,1,5,52428800,12240.0,0,0,104857600,0.0,0.0,1.0,1.0
16380,1,5,52428800,12540.0,0,0,104857600,0.0,0.0,1.0,1.0
16440,1,5,52428800,12840.0,0,0,104857600,0.0,0.0,1.0,1.0
16500,1,5,52428800,13140.0,0,0,104857600,0.0,0.0,1.0,1.0
16560,1,5,52428800,13440.0,0,0,104857600,0.0,0.0,1.0,1.0
16620,1,5,52428800,13740.0,0,0,104857600,0.0,0.0,1.0,1.0
16680,1,5,52428800,14040.0,0,0,104857600,0.0,0.0,1.0,1.0
16740,1,5,52428800,14340.0,0,0,104857600,0.0,0.0,1.0,1.0
16800,1,5,52428800,14640.0,0,0,104857600,0.0,0.0,1.0,1.0
16860,1,5,52428800,14940.0,0,0,104857600,0.0,0.0,1.0,1.0
16920,1,5,52428800,15240.0,0,0,104857600,0.0,0.0,1.0,1.0
16980,1,5,52428800,15540.0,0,0,104857600,0.0,0.0,1.0,1.0
17040,1,5,52428800,15840.0,0,0,104857600,0.0,0.0,1.0,1.0
17100,1,5,52428800,16140.0,0,0,104857600,0.0,0.0,1.0,1.0
17160,1,5,52428800,16440.0,0,0,104857600,0.0,0.0,1.0,1.0
17220,1,5,52428800,16740.0,0,0,104857600,0.0,0.0,1.0,1.0
17280,1,5,52428800,17040.0,0,0,104857600,0.0,0.0,1.0,1.0
17340,1,5,52428800,17340.0,0,0,104857600,0.0,0.0,1.0,1.0
17400,1,5,104857600,17760.0,52428800,0,157286400,1.0,0.0,1.5,2.5
17460,1,5,104857600,18360.0,52428800,0,157286400,1.0,0.0,1.5,2.5
17520,1,5,157286400,19230.0,104857600,0,209715200,2.0,0.0,2.0,4.0
17580,1,5,157286400,20130.0,104857600,0,209715200,2.0,0.0,2.0,4.0
17640,1,5,209715200,21300.0,157286400,0,262144000,3.0,0.0,2.5,5.5
17700,1,5,262144000,22610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
17760,1,5,262144000,24110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
17820,1,5,262144000,25610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
17880,1,5,262144000,27110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
17940,1,5,262144000,28610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18000,1,5,262144000,30110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18060,1,5,262144000,31610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18120,1,5,262144000,33110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18180,1,5,262144000,34610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18240,1,5,262144000,36110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18300,1,5,262144000,37610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18360,1,5,262144000,39110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18420,1,5,262144000,40610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18480,1,5,262144000,42110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18540,1,5,262144000,43610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18600,1,5,262144000,45110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18660,1,5,262144000,46610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18720,1,5,262144000,48110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18780,1,5,262144000,49610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18840,1,5,262144000,51110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18900,1,5,262144000,52610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
18960,1,5,262144000,54110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19020,1,5,262144000,55610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19080,1,5,262144000,57110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19140,1,5,262144000,58610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19200,1,5,262144000,60110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19260,1,5,262144000,61610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19320,1,5,262144000,63110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19380,1,5,262144000,64610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19440,1,5,262144000,66110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19500,1,5,262144000,67610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19560,1,5,262144000,69110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19620,1,5,262144000,70610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19680,1,5,262144000,72110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19740,1,5,262144000,73610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19800,1,5,262144000,75110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19860,1,5,262144000,76610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19920,1,5,262144000,78110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
19980,1,5,262144000,79610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20040,1,5,262144000,81110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20100,1,5,262144000,82610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20160,1,5,262144000,84110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20220,1,5,262144000,85610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20280,1,5,262144000,87110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20340,1,5,262144000,88610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20400,1,5,262144000,90110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20460,1,5,262144000,91610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20520,1,5,262144000,93110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20580,1,5,262144000,94610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20640,1,5,262144000,96110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20700,1,5,262144000,97610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20760,1,5,262144000,99110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20820,1,5,262144000,100610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20880,1,5,262144000,102110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
20940,1,5,262144000,103610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21000,1,5,262144000,105110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21060,1,5,262144000,106610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21120,1,5,262144000,108110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21180,1,5,262144000,109610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21240,1,5,262144000,111110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21300,1,5,262144000,112610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21360,1,5,262144000,114110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21420,1,5,262144000,115610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21480,1,5,262144000,117110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21540,1,5,262144000,118610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21600,1,5,262144000,120110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21660,1,5,262144000,121610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21720,1,5,262144000,123110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21780,1,5,262144000,124610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21840,1,5,262144000,126110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21900,1,5,262144000,127610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
21960,1,5,262144000,129110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22020,1,5,262144000,130610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22080,1,5,262144000,132110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22140,1,5,262144000,133610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22200,1,5,262144000,135110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22260,1,5,262144000,136610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22320,1,5,262144000,138110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22380,1,5,262144000,139610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22440,1,5,262144000,141110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22500,1,5,262144000,142610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22560,1,5,262144000,144110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22620,1,5,262144000,145610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22680,1,5,262144000,147110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22740,1,5,262144000,148610.0,209715200,0,314572800,4.0,0.0,3.0,7.0
22800,1,5,262144000,150110.0,209715200,0,314572800,4.0,0.0,3.0,7.0
